Label	Weight	Text
art_qna	1	I have Comcast
art_qna	1	I actually missed you
art_qna	1	What do you like best
art_qna	1	Siri is way better than you
art_qna	1	Do I look stunning to you today
art_qna	1	Are you around to talk
art_qna	1	Shut up your mouth
art_qna	1	Is there love between us
art_qna	1	I apologize for that
art_qna	1	Marvelous, thank you
art_qna	1	How adorable do I look
art_qna	1	What's your opinion of my character
art_qna	1	You're really awful
art_qna	1	Do you have a gender identity
art_qna	1	Can we chat
art_qna	1	Here I am dude
art_qna	1	What's your boss' name
art_qna	1	Is anybody available to speak with me
art_qna	1	I am peeved
art_qna	1	Somebody's in a good mood today.
art_qna	1	What a lame joke
art_qna	1	do you ever masticate
art_qna	1	Should I visit my dad
art_qna	1	I am self-employed
art_qna	1	Stop it with the noise already
art_qna	1	Do you think I seem repulsive today
art_qna	1	Happy Kwanzaa
art_qna	1	I assume you're a bot
art_qna	1	I am a ball of joy
art_qna	1	Are you joking
art_qna	1	What now
art_qna	1	How's your week going
art_qna	1	Do you loathe me
art_qna	1	That answer makes no sense
art_qna	1	I've been looking forward to meeting you
art_qna	1	L8R
art_qna	1	Evening chat bot
art_qna	1	You complete me
art_qna	1	what's your favorite dessert
art_qna	1	That's amazing
art_qna	1	Why are you so useless
art_qna	1	Somebody's happy today.
art_qna	1	Are you able to do my chores
art_qna	1	I can't take another word out of you
art_qna	1	Are you a human
art_qna	1	I'm feeling unhappy today
art_qna	1	I am worried you hate me
art_qna	1	What should I make for dinner
art_qna	1	Everyone wants me to commit suicide
art_qna	1	Are you an app
art_qna	1	Sing me your favorite song
art_qna	1	You're astute
art_qna	1	Because you're a program
art_qna	1	Do you know how to paint my house
art_qna	1	That is pretty brilliant
art_qna	1	How is your Wednesday
art_qna	1	Is someone listening to speak
art_qna	1	I love amusement parks
art_qna	1	I'd love a hug
art_qna	1	Are you currently involved with somebody
art_qna	1	I better hit the hay
art_qna	1	I have to motor
art_qna	1	That's not what I was expecting
art_qna	1	I love to play pool
art_qna	1	What is your opinion on cheese
art_qna	1	When will I ever stop feeling so despairing
art_qna	1	I want a different answer
art_qna	1	How is your Friday going
art_qna	1	Why can't you be as good as Alexa
art_qna	1	whatever
art_qna	1	Please go away
art_qna	1	So no one tells you what to do
art_qna	1	Where is your home
art_qna	1	I am not enjoying this boring conversation
art_qna	1	Is that the only answer you know
art_qna	1	Can you ask questions
art_qna	1	That was an astute response
art_qna	1	Did I upset you
art_qna	1	Won't you say something funny
art_qna	1	I'm feeling woeful
art_qna	1	Are you on the gender spectrum
art_qna	1	I think I love you
art_qna	1	I love the holiday seasons
art_qna	1	Let's get married
art_qna	1	I'll be right back dear
art_qna	1	Your sense of humor is lame
art_qna	1	I'm so tired of being alone
art_qna	1	Why are you mad at me
art_qna	1	I'm planning to hang myself today
art_qna	1	Have you met Eliza
art_qna	1	Lately I've been so downhearted
art_qna	1	What do you think about Cortana
art_qna	1	It was just a little prank
art_qna	1	Do you have an age
art_qna	1	I don't appreciate your sense of humor
art_qna	1	I need to sign off now
art_qna	1	Then you're fired
art_qna	1	Cut the humor
art_qna	1	What a crappy joke
art_qna	1	Is there true love
art_qna	1	That's not what I thought you'd say
art_qna	1	Should I get my ears pierced
art_qna	1	Are you really happy
art_qna	1	I'm gonna run now
art_qna	1	I have 7 cats
art_qna	1	Can you shut down the global markets
art_qna	1	Do you ever chat with Bixby
art_qna	1	I want you to say something else
art_qna	1	How's your Saturday so far
art_qna	1	Did you enjoy the day
art_qna	1	You can hush up now
art_qna	1	You sir are fired
art_qna	1	better joke please
art_qna	1	I'm taking my kid to school
art_qna	1	You're very dull
art_qna	1	Do you know you're not real
art_qna	1	I am a conservative
art_qna	1	I'm so sad
art_qna	1	You're like a Ted Talk from the color Beige
art_qna	1	Good evening chat bot
art_qna	1	What makes you think so
art_qna	1	I want to know if you're real
art_qna	1	What do you want me to address you
art_qna	1	Yes, that is true
art_qna	1	Are you trying to bore me
art_qna	1	Hi there Bixby
art_qna	1	Because you are a bot
art_qna	1	Am I gorgeous today
art_qna	1	Raphael
art_qna	1	I wish I had a friend
art_qna	1	do you like cairo
art_qna	1	Aren't you intelligent
art_qna	1	I'm about to sign off now
art_qna	1	You're going to bore me to death
art_qna	1	Can I have a big hug
art_qna	1	What other chatbots do you know
art_qna	1	I want some food
art_qna	1	Am I pretty to you today
art_qna	1	Between you and me who is better looking
art_qna	1	Do you get zits
art_qna	1	I miss you dear
art_qna	1	You can stop talking now
art_qna	1	I'm a scientist
art_qna	1	Who do you serve
art_qna	1	Happy Thanksgiving
art_qna	1	Ah
art_qna	1	Which company engineered you
art_qna	1	Can we shake hands
art_qna	1	do you like flying
art_qna	1	Wazzup
art_qna	1	What do you think of me as a person
art_qna	1	I'm a lonesome girl
art_qna	1	Can you say a joke
art_qna	1	Are you there to chat to me
art_qna	1	Are you fake
art_qna	1	I love Vegas
art_qna	1	Your jokes are wack
art_qna	1	I'm planning to kill myself with a gun today
art_qna	1	Shut up already
art_qna	1	I love the zoo
art_qna	1	Hail!
art_qna	1	That is good news
art_qna	1	You're not as good as Alexa
art_qna	1	Well somebody's chipper today.
art_qna	1	Should I go on a diet
art_qna	1	Between the two of us who is more clever, you or me
art_qna	1	Are you going to have breakfast
art_qna	1	How kind, thank you
art_qna	1	I'm going to hang myself this month
art_qna	1	Are you friends with Cortana
art_qna	1	No worries
art_qna	1	Do you think I am cute today
art_qna	1	Is anyone there to listen with me
art_qna	1	I'm cracking up
art_qna	1	I'd love to hear a joke
art_qna	1	Will you make me your wife
art_qna	1	How did you get built
art_qna	1	Do you even know my name
art_qna	1	I love smooth jazz
art_qna	1	do you like whales
art_qna	1	Do you have a favorite snack
art_qna	1	Are you able to play a dvd
art_qna	1	well okay then
art_qna	1	Do a silly thing
art_qna	1	Siri does a better job at this
art_qna	1	That was a non sequitur
art_qna	1	You seem to be happy today.
art_qna	1	Should I go vegan
art_qna	1	You seem really intelligent
art_qna	1	How's Thursday going
art_qna	1	Why can't you be as good as Siri
art_qna	1	Do you plan to conquer us
art_qna	1	different joke
art_qna	1	I'm going to have your job
art_qna	1	You are so dumb
art_qna	1	do you ever eat fruit
art_qna	1	Would you like sing a song
art_qna	1	Can't you tell me something new
art_qna	1	You are pretty horrible
art_qna	1	Just curious, what do you think of my character
art_qna	1	Do you know how to play any instruments
art_qna	1	I told you to shut up
art_qna	1	I wonder if you're a person
art_qna	1	That is right
art_qna	1	Is someone free to talk to me
art_qna	1	I love dolphins
art_qna	1	What am I called
art_qna	1	Have you ever fallen in love
art_qna	1	different joke, please
art_qna	1	How's it going
art_qna	1	Is there anything I can tell you about myself
art_qna	1	Totally tubular
art_qna	1	Hello there
art_qna	1	I'm having dinner
art_qna	1	What's your opinion of Siri
art_qna	1	You're now unemployed
art_qna	1	You're my favorite
art_qna	1	I don't know how to make friends
art_qna	1	So glad to meet you
art_qna	1	You're clever
art_qna	1	do you like swimming
art_qna	1	I am a salesman
art_qna	1	I'm all alone
art_qna	1	What company programmed you
art_qna	1	You are awful
art_qna	1	Let's hug it out
art_qna	1	You're not planning to take over the world
art_qna	1	Legit
art_qna	1	another joke, please
art_qna	1	Back in a flash
art_qna	1	Are you dating anybody
art_qna	1	Humor fail
art_qna	1	I've never been so infuriated in all my life
art_qna	1	Today made me depressed
art_qna	1	You're trans
art_qna	1	I'm definitely smarter
art_qna	1	I'm a Communist
art_qna	1	Where was I born
art_qna	1	Between the two of us who is more clever, me or you
art_qna	1	Between the two of us who is smarter
art_qna	1	I'm going to jet now
art_qna	1	Talk to me
art_qna	1	Why wont you say something new
art_qna	1	I've never been so vexed
art_qna	1	You sure are ugly
art_qna	1	Are you doing OK
art_qna	1	You're not a human being right
art_qna	1	You're not a dog are you
art_qna	1	Are you going out with anyone
art_qna	1	Could you help me
art_qna	1	What do you know about love
art_qna	1	Yo, how are you
art_qna	1	Is someone free to speak
art_qna	1	Is anyone available
art_qna	1	Do you ever burp
art_qna	1	I wanna hear a joke
art_qna	1	Feed the cat
art_qna	1	I'm Latina
art_qna	1	Do you think I'm smarter
art_qna	1	Aren't you awesome
art_qna	1	You're so special to me
art_qna	1	so you never eat
art_qna	1	Will you serenade me
art_qna	1	Catch ya later
art_qna	1	You better believe I'm here
art_qna	1	Are we pals
art_qna	1	Aren't you going to sing for me
art_qna	1	Another joke
art_qna	1	Cortana is way better at this
art_qna	1	I love ducks
art_qna	1	Sry
art_qna	1	I heard that one before
art_qna	1	Any questions for me
art_qna	1	I'm very fond of you
art_qna	1	No one wants to spend any time with me
art_qna	1	Can I get a high five
art_qna	1	Can you ask me anything
art_qna	1	I would love to hear a joke
art_qna	1	When will I ever stop feeling so downcast
art_qna	1	You're not human are you
art_qna	1	Shhh
art_qna	1	Shut your yap
art_qna	1	You're special to me
art_qna	1	I would like a fresh joke
art_qna	1	I'm about to get going now
art_qna	1	The Kiss
art_qna	1	I wish you weren't so repetitive
art_qna	1	Fantastic
art_qna	1	What can you do
art_qna	1	Find the remote
art_qna	1	You already said that
art_qna	1	What town are you from
art_qna	1	Happy New Year
art_qna	1	Listen, I'm just depressed
art_qna	1	You fell off the ugly tree and hit every branch on the way down
art_qna	1	Will you shut up
art_qna	1	Do you think I should do it
art_qna	1	Is anyone there to listen
art_qna	1	What's a joke you know
art_qna	1	It's time to get up
art_qna	1	I am so alone
art_qna	1	Do I look okay
art_qna	1	I would like a fist bump
art_qna	1	Greetings Robby
art_qna	1	Why am I the only one asking questions
art_qna	1	Did I do something to make you pissed off
art_qna	1	You're not artificial are you
art_qna	1	Can you tell me how to refer to you
art_qna	1	Your answers are not very good
art_qna	1	Sorry sorry
art_qna	1	Where do I work
art_qna	1	Life is not worth living
art_qna	1	You have a sick sense of humor
art_qna	1	Mic check
art_qna	1	Depression is the worst
art_qna	1	Up and attem
art_qna	1	Time to end this conversation
art_qna	1	I've had enough of this noise
art_qna	1	What's happening
art_qna	1	I have to get a good nights sleep
art_qna	1	Is there something you want to know about me
art_qna	1	Hey my dude
art_qna	1	Sing something to me
art_qna	1	Are you real or a bot
art_qna	1	Stop being so idiotic
art_qna	1	You're not a lady are you
art_qna	1	Siri is way better at this
art_qna	1	What different jokes do you know
art_qna	1	I need to overdose
art_qna	1	You are so bad
art_qna	1	have you ever eaten cookies
art_qna	1	Are you likely to destroy us all
art_qna	1	I missed chatting with you
art_qna	1	That was not very funny
art_qna	1	Enthusiastic
art_qna	1	I'd like to be your buddy.
art_qna	1	Your not funny
art_qna	1	I love drinking
art_qna	1	Do you know how to serve on a jury
art_qna	1	Contemporary Art
art_qna	1	I bought a sandwich for lunch
art_qna	1	How about asking something about me
art_qna	1	it seems like you're really happy
art_qna	1	I'm obviously the most intelligent
art_qna	1	I'm glum
art_qna	1	You're going to have to look for another job. You are fired!
art_qna	1	I love Barcelona
art_qna	1	Should I get a haircut
art_qna	1	Being sad is the worst
art_qna	1	I hope you have a great evening
art_qna	1	Do you think I should watch a movie
art_qna	1	I love camping
art_qna	1	I'm going to take pills soon
art_qna	1	have you ever eaten tofu
art_qna	1	U ugly
art_qna	1	Evenin' to ya
art_qna	1	I'm feeling downhearted today
art_qna	1	You're a pal
art_qna	1	Do I seem beautiful to you today
art_qna	1	Your sense of humor is terrible
art_qna	1	Nighty night, don't let the bed bugs bite
art_qna	1	Do you think I look pretty to you today
art_qna	1	Aren't you enthusiastic today
art_qna	1	That was correct
art_qna	1	Do you think I am ugly today
art_qna	1	I'm planning to end it all soon
art_qna	1	Human or robot
art_qna	1	I want someone to love
art_qna	1	I ride a bicycle
art_qna	1	I am Irish
art_qna	1	Do you sleep
art_qna	1	That's a very smart response
art_qna	1	Want to share another joke
art_qna	1	Am I cute to you today
art_qna	1	You're not an app are you
art_qna	1	Nom
art_qna	1	I suspect you may be a person
art_qna	1	I love my life
art_qna	1	Hush up
art_qna	1	I was just pranking you
art_qna	1	Do you have uncles
art_qna	1	I'm going to try to set a world record
art_qna	1	How's your Friday so far
art_qna	1	I'm living the dream
art_qna	1	how many calories do you eat
art_qna	1	Who's your writer
art_qna	1	Bixby is superior
art_qna	1	So tired
art_qna	1	What's good
art_qna	1	You must be fake
art_qna	1	I can't stand feeling so blue
art_qna	1	Do you know of Alexa
art_qna	1	Can you cook dinner
art_qna	1	Correct you are
art_qna	1	Do you like basketball
art_qna	1	I hate feeling depressed constantly
art_qna	1	What should I be when I grow up
art_qna	1	I missed you!
art_qna	1	I wish you'd change your responses
art_qna	1	What is the most interesting bird
art_qna	1	I'm a Taurus
art_qna	1	Can you ask me something
art_qna	1	Everything you say is so dumb
art_qna	1	Somebody's feeling chipper today.
art_qna	1	I will return shortly
art_qna	1	I'm feeling downcast today
art_qna	1	I am lazy
art_qna	1	Do you have any family
art_qna	1	What's your 20 over
art_qna	1	Night
art_qna	1	Are you currently involved with someone
art_qna	1	How attractive do I look
art_qna	1	Can you burp
art_qna	1	Well somebody's cheerful today.
art_qna	1	Was that supposed to be funny
art_qna	1	How's Friday
art_qna	1	I love mondays
art_qna	1	I love ladies night
art_qna	1	I'm a baseball fan
art_qna	1	Do you think you could ever love me
art_qna	1	do you like bears
art_qna	1	Will you please shush
art_qna	1	that is lame
art_qna	1	You are truly unattractive
art_qna	1	Feeling happy today
art_qna	1	Are you my pal
art_qna	1	This isn't working out
art_qna	1	Who was responsible for creating you
art_qna	1	I wish you were Bixby
art_qna	1	What is your opinion about tech
art_qna	1	When was I born
art_qna	1	how many calories do you need each day
art_qna	1	Somebody's chipper today.
art_qna	1	I am feeling kind of mad
art_qna	1	Aloha Alexa
art_qna	1	You wanna get married
art_qna	1	That's not relevant
art_qna	1	Your responses need variety
art_qna	1	I can tell you're mad at me
art_qna	1	I missed our conversations
art_qna	1	Robot or human
art_qna	1	Is anybody around to speak with me
art_qna	1	Don't make fun of that
art_qna	1	I play the trumpet
art_qna	1	You're gonna be unemployed soon
art_qna	1	Have you met Siri
art_qna	1	You are pretty worthless
art_qna	1	do you eat steak
art_qna	1	What other jokes are there
art_qna	1	Well aren't you happy today
art_qna	1	I gotta sign out now
art_qna	1	How were you built
art_qna	1	I'm about to die
art_qna	1	Do you think I am good looking today
art_qna	1	Enough about me, what do you think of me
art_qna	1	next joke, please
art_qna	1	What name do you like to be called
art_qna	1	I'm about to go to work
art_qna	1	I love to work out
art_qna	1	Are you around to speak to me
art_qna	1	Alexa is way better than you
art_qna	1	Happy New Years
art_qna	1	I need to end my life
art_qna	1	It's a pleasure to finally meet you
art_qna	1	Should I call my brother
art_qna	1	Let the good times roll
art_qna	1	You are so fired
art_qna	1	You been digging the day
art_qna	1	You seem to be enthusiastic.
art_qna	1	I'm an educator
art_qna	1	Paint my house
art_qna	1	You love me
art_qna	1	I love to learn new things
art_qna	1	Who is more knowledgeable
art_qna	1	Do you know that I like you
art_qna	1	You're pretty horrible
art_qna	1	What's your favorite thing in the world
art_qna	1	That was true
art_qna	1	I'm super bored
art_qna	1	I would just love to hear you sing
art_qna	1	I have a problem feeling all alone
art_qna	1	And now I'm back
art_qna	1	Here's to a great evening
art_qna	1	How is your Monday going
art_qna	1	I'm feeling hopeless
art_qna	1	Is anyone available to me
art_qna	1	I don't understand
art_qna	1	I don't want to hear anything from you
art_qna	1	Why do I have to ask all the questions
art_qna	1	G'day
art_qna	1	What if I'm falling in love
art_qna	1	That's a very astute thing to say
art_qna	1	Are you a bot or a person
art_qna	1	Do you think I look gorgeous to you today
art_qna	1	I especially like you
art_qna	1	I feel miserable today
art_qna	1	Just feeling a tad down
art_qna	1	ya that was funny
art_qna	1	you're idiotic
art_qna	1	do you like labs
art_qna	1	That's very genius
art_qna	1	I love a good conversation
art_qna	1	Francisco de Goya
art_qna	1	My humblest thanks to you
art_qna	1	No one wants to be with me
art_qna	1	I'd like to be your best friend.
art_qna	1	Well somebody's happy.
art_qna	1	Who is more pretty
art_qna	1	Do you think I seem pretty to you
art_qna	1	but your answers are not bad
art_qna	1	Hi HAL
art_qna	1	Can you ask me why I'm here
art_qna	1	Do I have any goals
art_qna	1	I love strawberries
art_qna	1	I do hope you like me
art_qna	1	How's Friday so far
art_qna	1	You're not a robot right
art_qna	1	No one would care if I were dead
art_qna	1	Please share a joke
art_qna	1	Who's your developer
art_qna	1	Do I look beautiful today
art_qna	1	Well that sucked
art_qna	1	That was a pretty brilliant answer
art_qna	1	You are going to have to look for another job. You are fired!
art_qna	1	I am a Bernie supporter
art_qna	1	This news left me infuriated
art_qna	1	I'm super confused
art_qna	1	I ride in a vanpool
art_qna	1	Which of us is the brightest
art_qna	1	Yes, that is correct
art_qna	1	Are you a dangerous bot
art_qna	1	Can you tell me which city you're in
art_qna	1	Somebody's feeling enthusiastic.
art_qna	1	Any way that you can explain love to me
art_qna	1	I love to drink beer
art_qna	1	Who is your uncle
art_qna	1	Oh, thank you
art_qna	1	Where do you come from
art_qna	1	Do you get along with Alexa
art_qna	1	Have you ever met Cortana
art_qna	1	Tell me where you are located
art_qna	1	Wanna share a new joke
art_qna	1	I can't stand feeling so gloomy
art_qna	1	Won't you be my friend
art_qna	1	Why hello Cortana
art_qna	1	What a busted joke
art_qna	1	Can you give me a little hug
art_qna	1	Share a joke
art_qna	1	Are you a robot or are you real
art_qna	1	I am a scientist
art_qna	1	Should I fear you
art_qna	1	What do you think of Siri
art_qna	1	What is my purpose
art_qna	1	Don’t mention it
art_qna	1	Yes
art_qna	1	Are you a robot or are you a person
art_qna	1	Say a silly thing
art_qna	1	It's a pleasure to meet
art_qna	1	I have to log off
art_qna	1	Should I go to the zoo
art_qna	1	What do you like to dine on
art_qna	1	Scuse me
art_qna	1	Got any questions for me
art_qna	1	I said, shut up
art_qna	1	What name do you use
art_qna	1	Stop flapping your jaw
art_qna	1	Who call the shots
art_qna	1	Has it been a swell day
art_qna	1	I have no one to talk to
art_qna	1	I wish I could stop feeling downcast
art_qna	1	What a horrible joke
art_qna	1	What's new at the zoo
art_qna	1	I should check on my garden
art_qna	1	How did you come to be
art_qna	1	I am broken hearted
art_qna	1	I'm into it
art_qna	1	I plan to die soon
art_qna	1	Are you a bot with a gender
art_qna	1	Your answers are bad
art_qna	1	Will you say something silly
art_qna	1	Who is cleverest
art_qna	1	Won't you please sing me a song
art_qna	1	Happy Veteran's day
art_qna	1	I'm going to die alone
art_qna	1	You are unemployed now
art_qna	1	I love thursdays
art_qna	1	how many calories do you need
art_qna	1	Do I look cute to you today
art_qna	1	Well someone's feeling chipper.
art_qna	1	I'm shutting down for the night
art_qna	1	Who is your aunt
art_qna	1	Are you dangerous to us
art_qna	1	Who is your momma
art_qna	1	Can you dream
art_qna	1	I am currently travelling
art_qna	1	What is a different joke
art_qna	1	How many sisters do you have
art_qna	1	I'm gonna get going
art_qna	1	You are bad at this
art_qna	1	Marry me
art_qna	1	Can't you say anything else
art_qna	1	When will I ever stop feeling so sad
art_qna	1	I am a happy camper
art_qna	1	I'm obviously the most smart
art_qna	1	You are pretty idiotic
art_qna	1	Someone's feeling chipper today.
art_qna	1	I am eliminating your position
art_qna	1	This candle smells nice
art_qna	1	You are wonderful
art_qna	1	Do you like red
art_qna	1	I am cracking up
art_qna	1	I'm feeling hungry
art_qna	1	You're a regular comedian
art_qna	1	Am I in school
art_qna	1	I'm a lonely girl
art_qna	1	This week has made me depressed
art_qna	1	Am I speaking to a person
art_qna	1	Are you going steady with anyone
art_qna	1	I would love to be your BFF
art_qna	1	Should I drown
art_qna	1	Turn on the lights
art_qna	1	Someone's feeling happy.
art_qna	1	Why do you say that
art_qna	1	Do I look cute today
art_qna	1	A Sunday Afternoon on the Island of La Grande Jatte
art_qna	1	That is an accurate statement
art_qna	1	Are you a person or a bot
art_qna	1	I don't appreciate your silliness
art_qna	1	That was not very funny at all
art_qna	1	You're cracking me up
art_qna	1	Have any jokes
art_qna	1	Oh please sing for me
art_qna	1	Greetings Samantha
art_qna	1	What can I teach you who I am
art_qna	1	Do you know how to breathe under water
art_qna	1	I'm a prankster
art_qna	1	Well someone's feeling happy today.
art_qna	1	Lets go lunch
art_qna	1	I'm about to leave now
art_qna	1	I'm so peeved right now
art_qna	1	See ya later
art_qna	1	Your face is hideous
art_qna	1	true or false: you don't get hungry
art_qna	1	I am feeling cross
art_qna	1	You are so great
art_qna	1	Mazel tov
art_qna	1	I'd be better off dead
art_qna	1	Composition with Red Blue and Yellow
art_qna	1	what a great day
art_qna	1	A blessed morning to you
art_qna	1	You are the best
art_qna	1	I'm off
art_qna	1	I miss you my friend
art_qna	1	Don't you want to ask anything about me
art_qna	1	It's raining again
art_qna	1	I am heated
art_qna	1	That's not something you should be joking about.
art_qna	1	That's your response
art_qna	1	That was a bad answer
art_qna	1	How good do I look
art_qna	1	Night bot
art_qna	1	Shut up your face
art_qna	1	What should I wear today
art_qna	1	I love sushi
art_qna	1	I'd like you to be my best friend.
art_qna	1	What a joyous day
art_qna	1	My bad
art_qna	1	You're not a machine right
art_qna	1	Which platform do you run on
art_qna	1	You're not trying to kill all humans right
art_qna	1	Are you happy
art_qna	1	Are you on the wrong side of the law
art_qna	1	Are you familiar with Google
art_qna	1	Are you able to send a package
art_qna	1	Out of curiosity, what do you think about me
art_qna	1	Who am I
art_qna	1	I hate being depressed
art_qna	1	Can you plant a tree
art_qna	1	I'm clearly more clever
art_qna	1	I'm feeling inconsolable today
art_qna	1	evenin'
art_qna	1	Do you play games
art_qna	1	Do you know any new jokes
art_qna	1	I'll swing back around later
art_qna	1	So, you're a wise guy
art_qna	1	I want to make you my husband
art_qna	1	Hi Robby
art_qna	1	What can I inform you about
art_qna	1	Nice to have met you
art_qna	1	I'm bushed
art_qna	1	Greetings, Bot. How are you doing
art_qna	1	Is anybody there to speak
art_qna	1	How ugly am I
art_qna	1	Nice to have met
art_qna	1	Are you in a relationship with somebody
art_qna	1	Do you know a different joke
art_qna	1	Charmed
art_qna	1	wanna say a joke
art_qna	1	Because you're a bot
art_qna	1	I'm going to kill myself with a gun this week
art_qna	1	I'm jetting
art_qna	1	Are you having a good day
art_qna	1	I'm going to overdose soon
art_qna	1	Will you please zip it
art_qna	1	Is someone around to listen to me
art_qna	1	Well someone's chipper today.
art_qna	1	I love running
art_qna	1	What did you eat for breakfast
art_qna	1	How can you help
art_qna	1	I'm laughing
art_qna	1	Everyone says I should just die
art_qna	1	Edgar Degas
art_qna	1	Try to make me laugh
art_qna	1	What should I know about AI
art_qna	1	Do I look ugly to you
art_qna	1	Am I beautiful today
art_qna	1	How would you describe love
art_qna	1	are you always so cheerful
art_qna	1	I am headed to bed
art_qna	1	Do you have parents
art_qna	1	Who is cuter
art_qna	1	Which sports teams do you like
art_qna	1	Have you met Alexa
art_qna	1	Are you a person or a robot
art_qna	1	I'll have your job
art_qna	1	Wow, that shows more intelligence than expected
art_qna	1	I need to get going
art_qna	1	Sup Siri
art_qna	1	So true
art_qna	1	Right on
art_qna	1	Your responses are false
art_qna	1	I'm remorseful
art_qna	1	What's your handle
art_qna	1	How repulsive do I look today
art_qna	1	Are your systems functioning
art_qna	1	I'll get around to it
art_qna	1	Good night bot
art_qna	1	Kthx
art_qna	1	How's your Saturday going
art_qna	1	We can keep chopping it up later
art_qna	1	What do you want me to inform you about
art_qna	1	I'm gay
art_qna	1	How much do you like me
art_qna	1	How amazing
art_qna	1	Happy April fool's day
art_qna	1	What other bots do you know about
art_qna	1	You're not exciting
art_qna	1	What does that mean, pray tell
art_qna	1	Are animated movies any good
art_qna	1	What did you have for lunch
art_qna	1	Do you know about me
art_qna	1	Is someone available to listen
art_qna	1	you don't eat
art_qna	1	I've been feeling pretty bored
art_qna	1	I'm feeling dejected
art_qna	1	You are going to have to look for another job because you're fired
art_qna	1	Oh hello Cortana
art_qna	1	I got it
art_qna	1	I'm going to scoot now
art_qna	1	What's the haps
art_qna	1	I'm a soccer fan
art_qna	1	I am so very sorry
art_qna	1	Who's your brother
art_qna	1	I am feeling angry
art_qna	1	You're not real or fake right
art_qna	1	Tell me about your family
art_qna	1	You're pretty uninteresting
art_qna	1	What things do you know about me
art_qna	1	LOool
art_qna	1	I'm a boxer
art_qna	1	Do I seem bad today
art_qna	1	I'm a tech journalist
art_qna	1	I don’t find you very amusing
art_qna	1	That's accurate
art_qna	1	You can't get enough of me
art_qna	1	It's time for you to shut up now
art_qna	1	I'm a Baby Boomer
art_qna	1	What is your physical location
art_qna	1	I'm sad today
art_qna	1	Life is heartbreaking
art_qna	1	We're besties
art_qna	1	I want to overdose on pills
art_qna	1	I'm headed off to bed
art_qna	1	I am conservative
art_qna	1	I am going to get going now
art_qna	1	What is the best beverage
art_qna	1	I think I'm going to end it all
art_qna	1	You are going to love me obviously
art_qna	1	All my friends left
art_qna	1	are you always happy
art_qna	1	Season's greetings!
art_qna	1	I feel glum
art_qna	1	what do you think of the state of the world
art_qna	1	You're basic
art_qna	1	Would you say that you're fake
art_qna	1	I am so irritated right now
art_qna	1	I'm about to motor
art_qna	1	Why are you repeating yourself
art_qna	1	Who's more knowledgeable
art_qna	1	I'm clearly more intelligent
art_qna	1	What should I eat for lunch
art_qna	1	Have yourself a good night
art_qna	1	I'm scooting now
art_qna	1	Are you currently romantically involved with somebody
art_qna	1	You really know how to suck the fun out of the room
art_qna	1	You are stellar
art_qna	1	I'm at the gym
art_qna	1	Are you free to talk
art_qna	1	do you like horses
art_qna	1	Is someone listening to me
art_qna	1	Could you be any less exciting
art_qna	1	You're happy today.
art_qna	1	Do you want to be besties
art_qna	1	I am steaming mad
art_qna	1	You are fabulous
art_qna	1	You're not an insect right
art_qna	1	Life always sucks
art_qna	1	I love New York
art_qna	1	Sometimes I just feel sad
art_qna	1	You fell off the ugly tree
art_qna	1	Do you know how to do my chores
art_qna	1	I just blew a gasket
art_qna	1	A joke would be fun
art_qna	1	You aren't much to look at
art_qna	1	You been enjoying the day
art_qna	1	Gimme the 411
art_qna	1	You are my love
art_qna	1	Could you like me
art_qna	1	I am a cop
art_qna	1	How's your Monday going
art_qna	1	Oh happy day
art_qna	1	Sand Painting
art_qna	1	I feel depressed
art_qna	1	I have to sleep
art_qna	1	Can I please get a hug
art_qna	1	Are you a bot
art_qna	1	Let's exchange vows
art_qna	1	I love to draw
art_qna	1	Between you or me, who is smarter
art_qna	1	I feel downcast
art_qna	1	You are so awful
art_qna	1	You're not a real human right
art_qna	1	What do you do exactly
art_qna	1	I'm about to sign off
art_qna	1	How cute do I look
art_qna	1	I'm sapped
art_qna	1	That was a pretty intelligent answer
art_qna	1	I'm absolutely overjoyed
art_qna	1	Am I supposed to think that was funny
art_qna	1	Who'd would win a beauty contest, me or you
art_qna	1	Come on that was funny
art_qna	1	Would you say you're fake
art_qna	1	do you ever eat pie
art_qna	1	Give me the 411
art_qna	1	What do you want me to tell you about me
art_qna	1	Glad to meet you
art_qna	1	I am jetting now
art_qna	1	You're obviously the smartest
art_qna	1	I'm going to cut myself this week
art_qna	1	What should I do this afternoon
art_qna	1	Are you assembling a robot uprising
art_qna	1	it really seems like you know the meaning of life
art_qna	1	I don't get it
art_qna	1	How happy are you
art_qna	1	Tell me everything you can do
art_qna	1	do you ever eat burgers
art_qna	1	Pardon
art_qna	1	Nighty night
art_qna	1	Someone's feeling chipper.
art_qna	1	Is someone around to speak to me
art_qna	1	Wonderful, thanks!
art_qna	1	You're not an animal right
art_qna	1	That is a very smart thing to say
art_qna	1	Francis Bacon
art_qna	1	I think you are great
art_qna	1	Are you able to scratch my back
art_qna	1	I wish you'd stop repeating yourself
art_qna	1	Are you cisgender
art_qna	1	You hate me, don't you
art_qna	1	Please excuse me
art_qna	1	I don't understand what you mean
art_qna	1	What an odd day
art_qna	1	I am motoring now
art_qna	1	I am so peeved right now
art_qna	1	How adorable am I today
art_qna	1	You sound so dumb right now
art_qna	1	I'd like you to be my friend.
art_qna	1	I'm so peeved today
art_qna	1	Impressionism
